time (s),Plane0_R_x,Plane1_R_x,Plane2_R_x,Plane3_R_x,Plane4_R_x,Plane5_R_x,Plane0_R_y,Plane1_R_y,Plane2_R_y,Plane3_R_y,Plane4_R_y,Plane5_R_y,Plane0_R,Plane1_R,Plane2_R,Plane3_R,Plane4_R,Plane5_R,class
1637853817.1,0.0010552305796527512,0.0209022047917343,0.014769873917709793,0.016678806057675643,0.018117563747870984,0.013945329511123046,0.0012009210238018897,0.011997254308378984,0.021098693357920344,0.06219484874896927,0.0600785310510781,0.10510473739633913,0.014716921775675493,0.022951930395057808,0.016093254616933467,0.04409108671786435,0.06692966455253704,0.02622137458424044,0
1637853817.6,0.0005952234456553388,0.016434058995642344,0.01436644550002701,0.017858288976617533,0.02115206096057812,0.014296124110600593,0.003066762402401935,0.015812608445833584,0.026431698034131885,0.04148537385436585,0.05279948966125273,0.096365154552844,0.010807950618127771,0.02509525972376694,0.01600188873493116,0.026973811342358194,0.057255241001623186,0.005710773751593449,0
1637853817.8,0.001531627909562702,0.018531459311095594,0.014975094022625328,0.01597395197936114,0.019333978469526905,0.01477914015997089,0.0012558927792189712,0.01100349921178084,0.026247701554394137,0.02371485748627538,0.0375406433775527,0.0690465588541475,0.009246042384117178,0.023474834707233244,0.01694812100504188,0.01867934351521933,0.043351839366522114,0.012369504510552189,0
1637853817.9,4.21002173449191e-05,0.018059732420502954,0.015338704282896019,0.01675839289224271,0.021386649166114234,0.013313144216392058,0.0007004758813188254,0.011227612561587665,0.027486711824035788,0.0192694177537316,0.03832063789760105,0.054742354833265464,0.008777809879203818,0.021438027283019672,0.01521985043513857,0.013367503702765106,0.0350485215236826,0.006623692546844293,0
1637853818.1,0.00021581054372193207,0.01842608304923077,0.014932707545371689,0.015747044515950024,0.02018159805562412,0.012691795075586048,0.0005733521551314752,0.011827148635431491,0.027833531433854388,0.014456153993428696,0.029743054216085366,0.04228961918832266,0.0030460195032912655,0.02681221265184125,0.0191779936052131,0.00751509182619309,0.02539411282187863,0.005218130373108845,0
1637853823.9,0.0036230578313179414,0.02120445817795943,0.019556230028200085,0.022885613082917734,0.02889297185105107,0.01555155631733299,0.00552500070554259,0.02572725217587592,0.044390201590998095,0.028894069659787934,0.0470246692355303,0.07507581343330028,0.004230367433724505,0.03729720437685677,0.023946058533841266,0.020536707968998445,0.04010337688078822,0.014304045737701191,0
1637853824.0,0.002012929497055797,0.022085088545745507,0.01873068374825107,0.02068065794520581,0.027174314012296433,0.015182265449978133,0.004233386997722497,0.024506500949786205,0.04010778566319126,0.03344407894153771,0.05076299059194267,0.08740005039486905,0.0061539526835009154,0.032231597176202664,0.02097133740363225,0.023402559977952916,0.04680854210957299,0.012312880993628811,0
1637853824.1,0.002692706568109908,0.020409635258183723,0.021037389879256744,0.023570245412452423,0.02843780824806778,0.01303081768837073,0.0019247669387771923,0.0250869450799107,0.04212265493702368,0.04766373123222709,0.05739730101819368,0.10263126025029712,0.005311289809338717,0.03552647121778526,0.022513694010666222,0.026130976082369854,0.0535615139526137,0.01713305175048561,0
1637853824.3,0.004385152447391074,0.025317229954779374,0.022419444581576714,0.02367960845672698,0.027909840163973663,0.017893215579751636,0.0029423850033039015,0.031167367516870895,0.04469508654398998,0.05666948559577849,0.07378883377190956,0.10972599115762127,0.003977631787642194,0.0352285271030321,0.022667656276092598,0.02885847808120672,0.054915566492783854,0.021552381392665316,0
1637853824.5,0.0017176568887920345,0.023238352763307383,0.020598105542797777,0.02116774444707089,0.02790803698998202,0.013012084908798622,0.0027979589896435786,0.03025783426767508,0.03797245614731916,0.0678311051606651,0.0736520424153274,0.10774692875460604,0.006692392043217005,0.0318375500470368,0.0194812763407555,0.029962352902824656,0.056138822325399136,0.024525618737827784,0
1637853824.6,0.0015576488608216835,0.023924853566139385,0.020132941436232905,0.021084777208334172,0.026153437194560546,0.014451951366062032,0.0031837849678764372,0.030398287482076406,0.03810305176105256,0.07477540645854627,0.07499384300548924,0.10746845585883631,0.006042209145015261,0.035422249508374595,0.02332274915879508,0.03257530914701325,0.058621581511784926,0.025921026563893945,0
1637853824.7,0.00039265508892902517,0.02188727301475211,0.020781316831416097,0.020534281047899682,0.025282122573747384,0.014527498557237799,0.0008379740321266272,0.022839193078518585,0.038979519303008775,0.07162193530634098,0.07268502026422022,0.10580856205000279,0.00540435313403113,0.031999420426497234,0.022332006365515095,0.03062558827926886,0.05819592064055086,0.02679020953935601,0
1637853825.0,0.003917956670878365,0.022739609482226142,0.017432000337901894,0.02009881098047085,0.028445845851164848,0.011318384177514641,0.0020737429719761965,0.026868848662580217,0.039418740709988284,0.07326942383416257,0.07042632434590142,0.10311973283739617,0.005646477967019487,0.03213212008017478,0.01901463210166561,0.03508865499571217,0.059706654043883915,0.027794406553565295,0
1637853825.6,0.0014574221706027905,0.018128498641613467,0.014414698656688466,0.018055510692626904,0.022300925657901836,0.01527047376171461,0.0027149444090562,0.018545996816913473,0.02938380860468399,0.06792238861848986,0.06462142025603652,0.10368651171201362,0.009028423698796039,0.026261311764602845,0.016765136415987026,0.036954678745032415,0.05753745558899569,0.022413894391064136,0
1637853825.9,0.002624893530052969,0.01633335515469582,0.015612977763169583,0.016977386223414728,0.020855616690783407,0.0154286420829358,0.001248003542213446,0.021339158980639473,0.030328281814276638,0.06882446032331804,0.06545022193188504,0.100267644423259,0.007309335989000268,0.025732815915026123,0.015469987103445252,0.03934326800685312,0.05819410539103791,0.02328751150606834,0
1637853826.2,0.0008534333857670004,0.019554986010069685,0.015650594346188363,0.0163820052976784,0.021850374968822247,0.015198562301118263,0.000568713893328835,0.020401735469547367,0.0286723495072241,0.06760901006346594,0.062471758860510124,0.10442628564160501,0.008195009360585542,0.02513044649339676,0.01724310243140849,0.036315435876019105,0.0588716829854066,0.023269101692838783,0
1637853826.6,0.002339950175019732,0.02049554413548391,0.017234386309527443,0.017673536900666063,0.021265421896613644,0.015019088660924489,0.0033565422115861905,0.018670562242137364,0.030863818401243092,0.06520020112958044,0.06610881842056116,0.1025534264894475,0.010540792069479084,0.026666898490904214,0.018308821147918777,0.03580302991733403,0.05978515606317139,0.024550104000378072,0
1637853827.3,0.004174669752103852,0.01885123513858165,0.016747838415113195,0.01885439383265236,0.025118265585770762,0.013834844797044832,0.00038263324506845295,0.02577276145912386,0.03318521224465307,0.07096665454319652,0.07020006527202069,0.10191130577529331,0.0065430304787642045,0.02922187921580399,0.022482648734805804,0.03552874445964759,0.06098980104151063,0.027432406823909957,0
1637853827.8,0.0037941911578385987,0.021566869751095678,0.01896680996028369,0.02049239873404518,0.02610651416006885,0.015718329546473377,0.002862189051817188,0.025226666645139912,0.034036438798722014,0.06924462081818752,0.07289890591135041,0.10171367194492816,0.010196825446806028,0.02954802193278753,0.019191725510576185,0.03314648219367662,0.06012551562139059,0.025189756323617533,0
1637853828.2,0.003030197010137336,0.01912131185507759,0.018483251789539197,0.017379617990435095,0.023014989386407492,0.018149151029902614,0.00033799566491356925,0.02065563804315756,0.02999879164867239,0.06826599325450068,0.06744459510817608,0.1021331321719162,0.007555837012163333,0.02868644976038782,0.01965587670418908,0.03747770544997045,0.06050725409367878,0.023833024306395837,0
1637853829.2,0.0005256087881133413,0.019094845510670068,0.017001002141072207,0.01956446641351421,0.024428873697495204,0.014724401969518339,0.0006481952337701462,0.024447985273316007,0.033532723377566125,0.06887719767335582,0.07108539146867253,0.10194846973817695,0.01073826333589219,0.028302430145710815,0.017036011948649916,0.03674292489261145,0.057209052920719525,0.023671318814624625,0
1637853829.8,0.0029878592135438847,0.021619672812627982,0.01977223805363354,0.018925258420145544,0.029024057925518234,0.01570493468207731,0.00011841450211115349,0.026786556148907535,0.035027811907515506,0.07184688967989121,0.07367068071193283,0.10136125119517586,0.006670134825502969,0.030496935362965376,0.021604778302891516,0.03536182430802921,0.06158979900477044,0.026171664185200328,0
1637853829.9,0.0016364510142192357,0.024445956236702468,0.019581629095199105,0.02302887722179441,0.02571593682437805,0.014350243847236087,0.0036338557209273227,0.025521182747568167,0.03817491386689622,0.07279716329837832,0.07789039170610647,0.1024676778518676,0.006498716480749544,0.030971501356226557,0.020858697074419636,0.03487086412372517,0.0584388915030553,0.026541395526405318,0
1637853830.0,0.0010420556997090833,0.02072473528865546,0.023216884637227236,0.021400697478691808,0.025990431674559875,0.013279343594609685,0.0011963947038018394,0.02602476954285827,0.035293815365910745,0.0724014608877172,0.075799259607992,0.0996366748651044,0.004877646743429153,0.03377845568886448,0.021253900648683925,0.030866603982767297,0.05886515746606218,0.026623845583399544,0
1637853830.2,0.002901980807070869,0.020302897712803452,0.01978126392662797,0.02071295138595743,0.028328523622164353,0.013766455767317602,0.0025384368650504746,0.027174133094882126,0.03517941908295627,0.06970568586491373,0.07212183223783876,0.1021978255573052,0.0037520312699989133,0.030386468783904653,0.019967661174667955,0.03495483695246394,0.060325281155021615,0.028482982400678487,0
1637853830.5,0.0007379276953192241,0.023650924650637412,0.017510838201973824,0.021278140899891305,0.026680126968589832,0.013447360495603009,0.0021266446808043183,0.024261370461252565,0.0334197545907213,0.06931477287039198,0.07198241440823042,0.1032843600211857,0.007714617654445796,0.028360833983221843,0.019585453124049187,0.034145217835904774,0.060124709469888245,0.027012824851842084,0
1637853831.2,0.0014601644476917462,0.02002871797698412,0.019458783892555755,0.019641026844668057,0.025108398606172533,0.013385982365253287,0.0003729638984690002,0.022593144928043433,0.03380997966464963,0.06505365267477525,0.07031564552645535,0.10103840196855138,0.006758739076661079,0.029164291964193484,0.02207612293124376,0.037619153024331616,0.05927051275394748,0.022694719730764368,0
1637853831.4,0.0011273093540865515,0.022960580403061967,0.022892677001199416,0.02312127448349327,0.02979134321957072,0.013179534665688516,0.0037108546856097486,0.032749000557813726,0.041119903871533525,0.06422960697132739,0.07720995943620361,0.10215452056227482,0.00727866941963413,0.035092876104039425,0.024577717335162966,0.028238577234301888,0.05412538839025574,0.016030927892068763,0
1637853831.5,0.0013318369168891678,0.023253423177119394,0.02264039894375294,0.02217212307834209,0.02778107446528099,0.015131900998024531,0.0006294869935189668,0.029453196690921574,0.039650495159348605,0.046788150227205595,0.06796301126704393,0.09561614325593047,0.004818737943909187,0.041435116874791116,0.02470433298436816,0.01915916296452564,0.04795548963274247,0.014985227263259333,0
1637853831.7,0.000779486381005315,0.021948083826931107,0.016005812799022596,0.0183568672654946,0.025994371802594788,0.014280058158678464,0.0022326343406948966,0.02391675000258899,0.03440778524312025,0.023202414944471283,0.04756095530934835,0.06652143706526578,0.004625916282415317,0.029727499604847215,0.022572146675253712,0.0097075677722923,0.02974066143231025,0.004785226337210086,0
1637853837.6,0.003267808500827363,0.010602382864343994,0.007874505827512288,0.009007658184881572,0.013766588050271174,0.00809032851790238,0.0033577215506187786,0.0024056851729371293,0.019687422788388753,0.00862691769478821,0.01977576262756603,0.035217794058103095,0.007484986968675113,0.017778318554720837,0.012219086858841297,0.021951060768548344,0.028616596189236627,0.015230041940032593,0
1637853837.8,0.0017145085886456077,0.01989505913368636,0.01639799320047373,0.018462117092691403,0.021864750556539896,0.013038865677100211,0.0028680465720170955,0.012081223126225248,0.02828783894488624,0.01641804492870234,0.028639890183205084,0.05380072823589725,0.004735981981141964,0.021294074555367477,0.016546632704813352,0.022880247461774028,0.0361818901245728,0.009189215738571958,0
1637853838.0,0.0032418230548853385,0.021532874983120915,0.019262304586809314,0.020216740848290806,0.026963117152047716,0.014297740319350325,0.0008476028286662695,0.019563638903352398,0.03625436833415854,0.03782407192020332,0.05088309649287239,0.0908703718697315,0.0023888047347485793,0.029193759448560248,0.019935569435717927,0.02412355098574016,0.041555529865003535,0.010294648381600461,0
1637853838.1,0.004173804150016805,0.021446959898796084,0.02079443863551801,0.022246022005275555,0.027126795715886852,0.01672562812970999,0.0008122539470085509,0.025776744164705764,0.03452134038493849,0.05059153648115222,0.0644771349249815,0.10525511418811573,0.0028501002187865184,0.03010937501458423,0.019667184044721602,0.029710314039504915,0.052036903947836964,0.015275892626545075,0
1637853838.5,0.0040889933919290725,0.02001315704970762,0.01877382832959806,0.02113559881589921,0.026749374305385626,0.01757852820749076,0.0005671239412714758,0.027433134546439343,0.03416631959380346,0.07329403014260967,0.06748695713322964,0.1007728369639603,0.002826419571420221,0.03245066339053423,0.02088050238822834,0.03640431123152363,0.05283378496533285,0.024459039425036466,0
1637853838.7,0.0007379276953192241,0.023930196382917313,0.019311921266378464,0.022593174023742172,0.02944604596580778,0.01569976497922819,0.0006475431851843865,0.03051573608014018,0.036744067064095394,0.08147883432468632,0.07320882708111648,0.1029158319335065,0.006510077515362774,0.02705589713174753,0.018800340496726804,0.03468527758419539,0.05289694622226673,0.02608423083302678,0
1637853838.9,0.0005470221237797318,0.02007907380212161,0.016935597175575943,0.018659771955568172,0.024691609208468985,0.015730710621166592,0.00026404641634775243,0.02405942273216543,0.0336263081474527,0.08017735873170323,0.06480127134910285,0.1019362484585965,0.004237477583160932,0.03136682377472247,0.020816047340687507,0.035571515625090595,0.05583775023897161,0.02440173414339933,0
1637853839.1,0.000562047201987505,0.023171437588428,0.02064853368877444,0.01947832753625842,0.025239131304435284,0.01538684837139519,0.0013526885882143816,0.02722444101416488,0.03487745596581675,0.0807980520559226,0.06922453636001466,0.09972560499784842,0.002774694598799472,0.03064012647508846,0.018898558021124428,0.03627868355976311,0.05278542345311261,0.025932367141740718,0
1637853839.4,0.0008665673802867819,0.02212313075307867,0.018903728904194693,0.01889096830172972,0.027706572655679697,0.016285424870449445,0.00015887955314876554,0.02556853033468337,0.03493581836001626,0.08232319344839098,0.06886299211904373,0.10116889529939974,0.005002618395481287,0.030795671458965876,0.019951024225730675,0.03439389310288599,0.055030285367249014,0.02406480729612229,0
1637853839.7,0.0016742836078647233,0.019293090737122823,0.01798948572125947,0.019533561217067442,0.02690608490258141,0.01644719042349838,0.0006347779392580914,0.025461585444039356,0.03292872817166958,0.08152099259308414,0.06744759743226997,0.09879521214691085,0.004385980301685269,0.029339603089155075,0.0188662728395099,0.03695816420815414,0.05594840974757812,0.025040061594545113,0
1637853840.0,0.002316404602972988,0.02229899369324251,0.02028224693708662,0.020884814837006865,0.029187586869555422,0.013718103831010959,0.0019871228991418864,0.02847340034870804,0.03365741497253471,0.08278711087470793,0.06926914060478748,0.1017733600902282,0.003938074378977878,0.03196307318939658,0.01982660916527041,0.03684129378518689,0.05590835904325814,0.024666095071023554,0
1637853840.1,5.184106729778872e-05,0.0197333530666864,0.020037753933696636,0.023224911318579244,0.028175623053892106,0.015567937185739783,0.002656086306230974,0.028928912231821025,0.03788614266974176,0.08333562506302257,0.06994583953752931,0.10080148266884828,0.006280571348348794,0.029922464610476686,0.017893827760312606,0.03475679799522789,0.05330968089411423,0.026170016284816033,0
1637853840.5,0.0019627814592546463,0.024091444764183425,0.020161839082313733,0.02195605771694281,0.03019253933295321,0.015208276818742997,0.0006413792210559934,0.03212273144853635,0.03989428015758241,0.08335167764838912,0.07389000585947746,0.10297497800711906,0.0036989649596938404,0.03488360857256309,0.0212511531406973,0.03516228802414664,0.056717315229166315,0.030219607702349435,0
1637853840.7,0.0018839113871458267,0.0189329165870222,0.017896929969581483,0.020362705810194698,0.026284053554074528,0.013514985551128948,0.0011924818171266886,0.026143626127741258,0.03638353749712843,0.08051291233882925,0.06869818653962081,0.0991997949341839,0.003866797562919901,0.027306712710881552,0.017239765014417357,0.03731468176378889,0.054189152003714346,0.026101338813361623,0
1637853841.3,0.0003585050881318615,0.021539228136159543,0.014956274807131732,0.01884137241310312,0.02367053437675258,0.013624824648506775,0.00029272972168868953,0.022025474531690507,0.02857469180123227,0.07657074547286953,0.06682086695397413,0.09914423652245641,0.006244579041905104,0.02731780587426253,0.01616647537954115,0.036357209731036275,0.05568399998218111,0.02376802879259008,0
1637853841.4,0.0009005119251804552,0.013865607570887954,0.014916094433077882,0.013705375246801259,0.02034270624879927,0.013562523892928809,0.000838027680868862,0.018126388673965304,0.026923986746721373,0.07501037581023395,0.06113280680461937,0.09943535632908529,0.007589151450677305,0.02407983370274206,0.014930910273545771,0.03766817711034456,0.05760704483464128,0.023448688138520968,0
1637853841.5,0.00098633041521299,0.01562851592769261,0.01284632636045872,0.012571508310709856,0.017568359188336182,0.009096155836287787,0.006072158139060352,0.012552279616990786,0.02235011504386467,0.07574650070103386,0.05667894805005998,0.09632557427621687,0.007953913498040959,0.02217732644257188,0.012515825949016882,0.0413762485024384,0.05920196228456111,0.01813073894546183,0
1637853841.9,0.001955176946749499,0.011480503848546162,0.012595547620024673,0.01336055287677955,0.015186192592205626,0.011226130678200752,0.0008857657528549718,0.00869587803989309,0.020311939803047713,0.07128464264331438,0.05561587096761994,0.09481035605934408,0.007534444901542473,0.017992668131677686,0.01136758414476191,0.04462401345788848,0.05650009271665214,0.01791107341904821,0
1637853842.1,0.001128397758548887,0.016588005515113722,0.01403959911047908,0.016038833994732077,0.0186811981978547,0.01443266708341474,0.001331175512027542,0.01384891150533084,0.024391354006501855,0.07336348621525772,0.05899974429510823,0.09541270958355787,0.00926828012779809,0.021672636900195687,0.013716619013074723,0.04453796228846026,0.0575524993899435,0.019831542548346476,0
1637853842.3,0.0004324611489747858,0.01802942073328214,0.014218773518740072,0.014597164389878816,0.0190278069326064,0.011060029504619508,0.0027064047571970355,0.017820632835620877,0.024161161908343283,0.07341814548554393,0.06083538049458313,0.09795195202078305,0.006562915418189594,0.024846683539221235,0.014263050298789508,0.040143358355625276,0.05584200019790404,0.019658569184068334,0
1637853842.5,0.0014374063377944884,0.02050595785225929,0.01302011095452113,0.015443388645168192,0.019581964611121078,0.012998292804223094,0.0022036098333118345,0.01814747556909712,0.027703265996205154,0.07618136925193476,0.061423816347703025,0.09760172075737765,0.006279349088952789,0.023331165479207557,0.014642289382856933,0.03956338011953601,0.05726512636838599,0.02433631285245217,0
1637853842.9,0.0007784828177480167,0.015726895786464235,0.015575757000870544,0.016237914546448334,0.021631059311261448,0.011487189968209431,0.0019136168770843426,0.018165656692485876,0.026681150618216933,0.07399516781956071,0.06126089877334852,0.09588082550322571,0.0059832412285145105,0.025015662306169893,0.015269688893373426,0.04143624145444854,0.05604294862576526,0.024330720278857305,0
1637853843.3,0.002934584039747626,0.017188279381043184,0.012935241112376926,0.014776604922524488,0.01734155940608697,0.011527111235378494,0.0008336229471442013,0.01621734406675007,0.025971167121915256,0.07385048761999966,0.06229652009769838,0.09659199300673971,0.007071627768070241,0.022962307074427337,0.012972323431208606,0.04232451304589628,0.05861455129681764,0.02227854386635262,0
1637853843.6,0.0026414615656948043,0.015596718762306786,0.01273228186160272,0.015376055416287787,0.020499031707738254,0.011636585163093259,0.0015865290534211748,0.015539138490272001,0.022665910441230706,0.07451314415588567,0.058872851008474274,0.09588419030787264,0.006624967618814521,0.021969420105073145,0.013226952306757996,0.042039559309389254,0.05828218052054496,0.0216729976382501,0
1637853844.1,0.001637541181806757,0.019219262436587725,0.014881043173031265,0.016925912117516068,0.019998008998224136,0.014558642663968389,0.003297787460638722,0.017701773129968755,0.026437600718996992,0.07471423672309335,0.06260531387643652,0.09885072196613295,0.0073984853273349966,0.02365256762340041,0.014859334923212826,0.04146539708466745,0.05476196643430982,0.020976002048264646,0
1637853844.6,0.0002748564152148341,0.018826156391479155,0.0200766893394727,0.019474684409817936,0.02792262796158561,0.013957705806511695,0.00012729252233615096,0.023979666968946357,0.032915976308923546,0.059289520630589114,0.0672825667976277,0.09692966560525453,0.0068188020037213345,0.02868746527023736,0.019966145005206274,0.030937630479456548,0.05229202754702178,0.00905477231775007,0
1637853844.9,0.0020543735315697513,0.018382557379544386,0.017915934957488087,0.019507427696938456,0.0250833217782831,0.012782029407410547,0.002688262222645904,0.026296469180972015,0.03721072983302169,0.03282345056983644,0.058098997321694316,0.07505838416412206,0.0015667873544686628,0.03332177623061069,0.02206255112720442,0.01794833514294431,0.03733027185285183,0.005173467396498059,0
1637853845.0,0.00040914471295968235,0.020416661179688975,0.015076139706787476,0.018674082617951015,0.02327738884493989,0.014701376164949912,0.003094494952275306,0.01468875850069668,0.03320449215605301,0.023416091106952624,0.04338017264094066,0.05631529582565685,0.0035150615095516716,0.025833675973989,0.018963242731194686,0.014281619745333297,0.027101715693083152,0.005226092275365792,0
1637853850.1,0.0035386729213607014,0.022168433719907957,0.018489006298187553,0.0180092736233225,0.025126023970277116,0.013563816025011133,0.0003782868300005674,0.0077063467591559805,0.02804246515366163,0.011581896814263772,0.03060069532123937,0.04933150385806893,0.0043507675273835025,0.02251484465624009,0.014943222255729907,0.019425179037504525,0.03378258769757071,0.014897860787863534,0
1637853850.5,0.0007036261817151934,0.024927956336590527,0.01757587394934721,0.019562437951614775,0.026294578052746608,0.015050225990430915,0.00047788040786267037,0.026621120414275747,0.035718926623394855,0.05321801061390647,0.06375301774909516,0.10484671776825794,0.002700659945417232,0.027515003381043613,0.01808110347672679,0.030609562813103307,0.053685642859267274,0.018339607160112747,0
1637853851.0,0.002944453361394288,0.02217058446759891,0.019747890140354378,0.01992665436913119,0.02553398651483784,0.015762923611232837,0.00041726352458486813,0.023385978679237095,0.03120406274400602,0.08080224345812916,0.06759837050072005,0.10045832099788868,0.0026402555984976405,0.027915060945835964,0.01789554349785649,0.03513330753845894,0.05170547671131038,0.01932847840612728,0
